"LemmeID"	"Frequence"	"Token"	"POS"	"Lemme"	"Statut"	"Commentaire"	"ASCF"	"ProposedBy"	"CheckedBy"	"LastUpdate"	"ID"	"Validated"
"33322"	"2344"	"maximal"	"ADJ"	"maximal"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"549"	"FALSE"
"33323"	"2344"	"Dessous"	"ADJ"	"dessous"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"550"	"FALSE"
"33324"	"2342"	"croissant"	"ADJ"	"croissant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"551"	"FALSE"
"33325"	"2335"	"renouvelable"	"ADJ"	"renouvelable"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"552"	"FALSE"
"33326"	"2334"	"Trente"	"ADJ"	"trente"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"553"	"FALSE"
"33328"	"2329"	"formateur"	"ADJ"	"formateur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"554"	"FALSE"
"33330"	"2322"	"temporaire"	"ADJ"	"temporaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"555"	"FALSE"
"33331"	"2321"	"progressif"	"ADJ"	"progressif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"556"	"FALSE"
"33333"	"2315"	"conjoint"	"ADJ"	"conjoint"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"557"	"FALSE"
"33334"	"2311"	"féminin"	"ADJ"	"féminin"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"558"	"FALSE"
"33336"	"2297"	"ouest"	"ADJ"	"ouest"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"559"	"FALSE"
"33337"	"2293"	"performant"	"ADJ"	"performant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"560"	"FALSE"
"33338"	"2291"	"spirituel"	"ADJ"	"spirituel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"561"	"FALSE"
"33339"	"2290"	"modérateur"	"ADJ"	"modérateur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"562"	"FALSE"
"33340"	"2285"	"linguistique"	"ADJ"	"linguistique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"563"	"FALSE"
"33341"	"2283"	"hebdomadaire"	"ADJ"	"hebdomadaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"564"	"FALSE"
"33342"	"2282"	"gestionnaire"	"ADJ"	"gestionnaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"565"	"FALSE"
"33345"	"2273"	"pareil"	"ADJ"	"pareil"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"566"	"FALSE"
"33348"	"2247"	"passager"	"ADJ"	"passager"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"567"	"FALSE"
"33349"	"2247"	"étrange"	"ADJ"	"étrange"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"568"	"FALSE"
"33350"	"2243"	"mutuel"	"ADJ"	"mutuel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"569"	"FALSE"
"33351"	"2241"	"interactif"	"ADJ"	"interactif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"570"	"FALSE"
"33352"	"2237"	"délégué"	"ADJ"	"délégué"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"571"	"FALSE"
"33354"	"2236"	"similaire"	"ADJ"	"similaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"572"	"FALSE"
"33356"	"2227"	"bis"	"ADJ"	"bis"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"573"	"FALSE"
"33357"	"2226"	"voyageur"	"ADJ"	"voyageur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"574"	"FALSE"
"33359"	"2219"	"magique"	"ADJ"	"magique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"575"	"FALSE"
"33361"	"2194"	"britannique"	"ADJ"	"britannique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"576"	"FALSE"
"33362"	"2191"	"Quinze"	"ADJ"	"quinze"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"577"	"FALSE"
"33363"	"2185"	"content"	"ADJ"	"content"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"578"	"FALSE"
"33365"	"2181"	"élémentaire"	"ADJ"	"élémentaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"579"	"FALSE"
"33368"	"2176"	"considérable"	"ADJ"	"considérable"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"580"	"FALSE"
"33369"	"2174"	"échéant"	"ADJ"	"échéant"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"581"	"FALSE"
"33371"	"2173"	"mixte"	"ADJ"	"mixte"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"582"	"FALSE"
"33372"	"2169"	"Avancée"	"ADJ"	"avancée"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"583"	"FALSE"
"33373"	"2167"	"enceinte"	"ADJ"	"enceinte"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"584"	"FALSE"
"33374"	"2158"	"dit"	"ADJ"	"dit"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"585"	"FALSE"
"33375"	"2155"	"russe"	"ADJ"	"russe"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"586"	"FALSE"
"33376"	"2151"	"triste"	"ADJ"	"triste"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"587"	"FALSE"
"33377"	"2148"	"thérapeutique"	"ADJ"	"thérapeutique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"588"	"FALSE"
"33380"	"2132"	"favori"	"ADJ"	"favori"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"589"	"FALSE"
"33381"	"2131"	"acquis"	"ADJ"	"acquis"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"590"	"FALSE"
"33382"	"2127"	"stable"	"ADJ"	"stable"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"591"	"FALSE"
"33383"	"2111"	"Satellite"	"ADJ"	"satellite"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"592"	"FALSE"
"33385"	"2109"	"sombre"	"ADJ"	"sombre"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"593"	"FALSE"
"33386"	"2105"	"acheteur"	"ADJ"	"acheteur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"594"	"FALSE"
"33388"	"2103"	"prioritaire"	"ADJ"	"prioritaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"595"	"FALSE"
"33390"	"2096"	"organisateur"	"ADJ"	"organisateur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"596"	"FALSE"
"33393"	"2094"	"foncier"	"ADJ"	"foncier"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"597"	"FALSE"
"33394"	"2092"	"boulot"	"ADJ"	"boulot"	"AV"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"598"	"FALSE"
"33397"	"2079"	"thermique"	"ADJ"	"thermique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"599"	"FALSE"
"33398"	"2077"	"alerte"	"ADJ"	"alerte"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"600"	"FALSE"
"33400"	"2075"	"courbe"	"ADJ"	"courbe"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"601"	"FALSE"
"33402"	"2066"	"Géant"	"ADJ"	"géant"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"602"	"FALSE"
"33404"	"2057"	"inédit"	"ADJ"	"inédit"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"603"	"FALSE"
"33405"	"2057"	"imaginaire"	"ADJ"	"imaginaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"604"	"FALSE"
"33406"	"2057"	"absolu"	"ADJ"	"absolu"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"605"	"FALSE"
"33407"	"2054"	"indien"	"ADJ"	"indien"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"606"	"FALSE"
"33408"	"2051"	"manuscrit"	"ADJ"	"manuscrit"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"607"	"FALSE"
"33410"	"2046"	"royal"	"ADJ"	"royal"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"608"	"FALSE"
"33411"	"2045"	"violent"	"ADJ"	"violent"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"609"	"FALSE"
"33412"	"2045"	"paysan"	"ADJ"	"paysan"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"610"	"FALSE"
"33413"	"2042"	"mobilier"	"ADJ"	"mobilier"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"611"	"FALSE"
"33414"	"2042"	"exact"	"ADJ"	"exact"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"612"	"FALSE"
"33421"	"2006"	"rapporteur"	"ADJ"	"rapporteur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"613"	"FALSE"
"33422"	"2005"	"vertical"	"ADJ"	"vertical"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"614"	"FALSE"
"33423"	"1994"	"drôle"	"ADJ"	"drôle"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"615"	"FALSE"
"33424"	"1985"	"terrestre"	"ADJ"	"terrestre"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"616"	"FALSE"
"33426"	"1982"	"palestinien"	"ADJ"	"palestinien"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"617"	"FALSE"
"33427"	"1979"	"incontournable"	"ADJ"	"incontournable"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"618"	"FALSE"
"33429"	"1974"	"désert"	"ADJ"	"désert"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"619"	"FALSE"
"33431"	"1970"	"étonnant"	"ADJ"	"étonnant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"620"	"FALSE"
"33432"	"1969"	"représentatif"	"ADJ"	"représentatif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"621"	"FALSE"
"33433"	"1966"	"modeste"	"ADJ"	"modeste"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"622"	"FALSE"
"33434"	"1963"	"valable"	"ADJ"	"valable"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"623"	"FALSE"
"33435"	"1963"	"lycéen"	"ADJ"	"lycéen"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"624"	"FALSE"
"33437"	"1959"	"radical"	"ADJ"	"radical"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"625"	"FALSE"
"33438"	"1958"	"continent"	"ADJ"	"continent"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"626"	"FALSE"
"33439"	"1956"	"quelconque"	"ADJ"	"quelconque"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"627"	"FALSE"
"33440"	"1956"	"commerçant"	"ADJ"	"commerçant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"628"	"FALSE"
"33441"	"1952"	"prévu"	"ADJ"	"prévu"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"629"	"FALSE"
"33446"	"1916"	"conscient"	"ADJ"	"conscient"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"630"	"FALSE"
"33448"	"1913"	"femelle"	"ADJ"	"femelle"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"631"	"FALSE"
"33450"	"1905"	"symbolique"	"ADJ"	"symbolique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"632"	"FALSE"
"33451"	"1897"	"intelligent"	"ADJ"	"intelligent"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"633"	"FALSE"
"33452"	"1896"	"meuble"	"ADJ"	"meuble"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"634"	"FALSE"
"33453"	"1895"	"minimal"	"ADJ"	"minimal"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"635"	"FALSE"
"33455"	"1892"	"périodique"	"ADJ"	"périodique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"636"	"FALSE"
"33456"	"1890"	"contractuel"	"ADJ"	"contractuel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"637"	"FALSE"
"33457"	"1880"	"Exposé"	"ADJ"	"exposé"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"638"	"FALSE"
"33458"	"1879"	"psychologique"	"ADJ"	"psychologique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"639"	"FALSE"
"33459"	"1875"	"philosophique"	"ADJ"	"philosophique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"640"	"FALSE"
"33460"	"1874"	"terrible"	"ADJ"	"terrible"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"641"	"FALSE"
"33461"	"1869"	"révolutionnaire"	"ADJ"	"révolutionnaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"642"	"FALSE"
"33463"	"1866"	"audio"	"ADJ"	"audio"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"643"	"FALSE"
"33464"	"1864"	"fédéral"	"ADJ"	"fédéral"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"644"	"FALSE"
"33465"	"1861"	"cohérent"	"ADJ"	"cohérent"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"645"	"FALSE"
"33471"	"1844"	"gentil"	"ADJ"	"gentil"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"646"	"FALSE"
"33472"	"1842"	"digne"	"ADJ"	"digne"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"647"	"FALSE"
"33474"	"1837"	"généraliste"	"ADJ"	"généraliste"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"648"	"FALSE"
"33478"	"1827"	"bête"	"ADJ"	"bête"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"649"	"FALSE"
"33483"	"1798"	"divin"	"ADJ"	"divin"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"650"	"FALSE"
"33484"	"1797"	"éditorial"	"ADJ"	"éditorial"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"651"	"FALSE"
"33486"	"1793"	"délicat"	"ADJ"	"délicat"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"652"	"FALSE"
"33487"	"1792"	"anonyme"	"ADJ"	"anonyme"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"653"	"FALSE"
"33488"	"1784"	"lent"	"ADJ"	"lent"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"654"	"FALSE"
"33489"	"1776"	"salarial"	"ADJ"	"salarial"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"655"	"FALSE"
"33490"	"1776"	"insuffisant"	"ADJ"	"insuffisant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"656"	"FALSE"
"33491"	"1775"	"Douze"	"ADJ"	"douze"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"657"	"FALSE"
"33494"	"1769"	"légitime"	"ADJ"	"légitime"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"658"	"FALSE"
"33495"	"1764"	"référentiel"	"ADJ"	"référentiel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"659"	"FALSE"
"33499"	"1748"	"Défaite"	"ADJ"	"défaite"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"660"	"FALSE"
"33500"	"1746"	"consécutif"	"ADJ"	"consécutif"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"661"	"FALSE"
"33501"	"1744"	"curieuse"	"ADJ"	"curieux"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"662"	"FALSE"
"33502"	"1743"	"découvert"	"ADJ"	"découvert"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"663"	"FALSE"
"33503"	"1740"	"incident"	"ADJ"	"incident"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"664"	"FALSE"
"33504"	"1734"	"lumineuse"	"ADJ"	"lumineux"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"665"	"FALSE"
"33506"	"1731"	"absent"	"ADJ"	"absent"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"666"	"FALSE"
"33507"	"1730"	"strict"	"ADJ"	"strict"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"667"	"FALSE"
"33508"	"1730"	"fragile"	"ADJ"	"fragile"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"668"	"FALSE"
"33509"	"1722"	"équitable"	"ADJ"	"équitable"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"669"	"FALSE"
"33510"	"1720"	"littoral"	"ADJ"	"littoral"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"670"	"FALSE"
"33512"	"1712"	"disciplinaire"	"ADJ"	"disciplinaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"671"	"FALSE"
"33513"	"1711"	"urgent"	"ADJ"	"urgent"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"672"	"FALSE"
"33514"	"1703"	"philosophe"	"ADJ"	"philosophe"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"673"	"FALSE"
"33515"	"1701"	"las"	"ADJ"	"las"	"AV"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"674"	"FALSE"
"33516"	"1698"	"sexuel"	"ADJ"	"sexuel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"675"	"FALSE"
"33517"	"1697"	"médiatique"	"ADJ"	"médiatique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"676"	"FALSE"
"33518"	"1694"	"orange"	"ADJ"	"orange"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"677"	"FALSE"
"33519"	"1694"	"distinct"	"ADJ"	"distinct"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"678"	"FALSE"
"33520"	"1691"	"monétaire"	"ADJ"	"monétaire"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"679"	"FALSE"
"33521"	"1690"	"génial"	"ADJ"	"génial"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"680"	"FALSE"
"33522"	"1690"	"exploitant"	"ADJ"	"exploitant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"681"	"FALSE"
"33523"	"1687"	"provisoire"	"ADJ"	"provisoire"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"682"	"FALSE"
"33524"	"1687"	"mini"	"ADJ"	"mini"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"683"	"FALSE"
"33525"	"1686"	"méthodologique"	"ADJ"	"méthodologique"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"684"	"FALSE"
"33527"	"1683"	"ambitieuse"	"ADJ"	"ambitieux"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"685"	"FALSE"
"33528"	"1682"	"correct"	"ADJ"	"correct"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"686"	"FALSE"
"33529"	"1681"	"magnétique"	"ADJ"	"magnétique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"687"	"FALSE"
"33530"	"1680"	"intense"	"ADJ"	"intense"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"688"	"FALSE"
"33531"	"1677"	"dominant"	"ADJ"	"dominant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"689"	"FALSE"
"33532"	"1673"	"systématique"	"ADJ"	"systématique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"690"	"FALSE"
"33533"	"1673"	"oriental"	"ADJ"	"oriental"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"691"	"FALSE"
"33534"	"1670"	"transparent"	"ADJ"	"transparent"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"692"	"FALSE"
"33535"	"1667"	"perdu"	"ADJ"	"perdu"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"693"	"FALSE"
"33538"	"1662"	"successif"	"ADJ"	"successif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"694"	"FALSE"
"33539"	"1659"	"domestique"	"ADJ"	"domestique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"695"	"FALSE"
"33541"	"1642"	"impératif"	"ADJ"	"impératif"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"696"	"FALSE"
"33543"	"1639"	"minéral"	"ADJ"	"minéral"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"697"	"FALSE"
"33544"	"1635"	"fluide"	"ADJ"	"fluide"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"698"	"FALSE"
"33545"	"1631"	"merveilleuse"	"ADJ"	"merveilleux"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"699"	"FALSE"
"33548"	"1620"	"Vache"	"ADJ"	"vache"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"700"	"FALSE"
"33549"	"1620"	"respectif"	"ADJ"	"respectif"			"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"701"	"FALSE"
"33550"	"1619"	"linéaire"	"ADJ"	"linéaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"702"	"FALSE"
"33551"	"1618"	"savant"	"ADJ"	"savant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"703"	"FALSE"
"33552"	"1618"	"poétique"	"ADJ"	"poétique"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"704"	"FALSE"
"33553"	"1612"	"consultant"	"ADJ"	"consultant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"705"	"FALSE"
"33554"	"1604"	"compatible"	"ADJ"	"compatible"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"706"	"FALSE"
"33555"	"1603"	"discret"	"ADJ"	"discret"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"707"	"FALSE"
"33556"	"1603"	"attentif"	"ADJ"	"attentif"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"708"	"FALSE"
"33557"	"1600"	"tenant"	"ADJ"	"tenant"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"709"	"FALSE"
"33558"	"1598"	"Publié"	"ADJ"	"publié"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"710"	"FALSE"
"33561"	"1593"	"optimal"	"ADJ"	"optimal"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"711"	"FALSE"
"33562"	"1588"	"réservé"	"ADJ"	"réservé"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"712"	"FALSE"
"33563"	"1588"	"gouvernemental"	"ADJ"	"gouvernemental"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"713"	"FALSE"
"33566"	"1579"	"intégré"	"ADJ"	"intégré"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"714"	"FALSE"
"33568"	"1574"	"artisanal"	"ADJ"	"artisanal"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"715"	"FALSE"
"33569"	"1571"	"incroyable"	"ADJ"	"incroyable"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"716"	"FALSE"
"33570"	"1562"	"exécutif"	"ADJ"	"exécutif"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"717"	"FALSE"
"33571"	"1561"	"humanitaire"	"ADJ"	"humanitaire"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"718"	"FALSE"
"33572"	"1561"	"Abonné"	"ADJ"	"abonné"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"719"	"FALSE"
"33574"	"1556"	"partisan"	"ADJ"	"partisan"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"720"	"FALSE"
"33577"	"1546"	"formidable"	"ADJ"	"formidable"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"721"	"FALSE"
"33578"	"1546"	"armé"	"ADJ"	"armé"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"722"	"FALSE"
"33579"	"1536"	"souterrain"	"ADJ"	"souterrain"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"723"	"FALSE"
"33580"	"1536"	"conservateur"	"ADJ"	"conservateur"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"724"	"FALSE"
"33581"	"1535"	"sage"	"ADJ"	"sage"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"725"	"FALSE"
"33583"	"1533"	"ministériel"	"ADJ"	"ministériel"	"AN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"726"	"FALSE"
"33584"	"1531"	"semblable"	"ADJ"	"semblable"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"727"	"FALSE"
"33585"	"1530"	"éternel"	"ADJ"	"éternel"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"728"	"FALSE"
"33586"	"1528"	"citron"	"ADJ"	"citron"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"729"	"FALSE"
"33587"	"1523"	"filial"	"ADJ"	"filial"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"730"	"FALSE"
"33588"	"1519"	"humide"	"ADJ"	"humide"	"AVN"		"SUJ:NP"	"FL"		"2013-07-09 16:58:09"	"731"	"FALSE"
