"ID"	"V"	"FRWAC_VFREQ"	"VTerminaison"	"CandidatN"	"FRWAC_NFREQ"	"Source"	"CheckedBy"	"LastRevision"	"Validated"	"Commentaire"
"3083"	"composer"	"10988"	"-er"	"compositeur"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:40:51"	"TRUE"	
"3810"	"destiner"	"10973"	"-er"	"destinée"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3811"	"destiner"	"10973"	"-er"	"destination"	"4137"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"7168"	"éviter"	"10886"	"-er"	"évitement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"7169"	"éviter"	"10886"	"-er"	"évitage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"671"	"appliquer"	"10872"	"-er"	"application"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:42:44"	"TRUE"	
"672"	"appliquer"	"10872"	"-er"	"applique"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"8735"	"imposer"	"10849"	"-er"	"imposition"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:43:06"	"TRUE"	
"772"	"arrêter"	"10755"	"-er"	"arrêtoir"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:45:04"	"TRUE"	
"773"	"arrêter"	"10755"	"-er"	"arrêté"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:45:31"	"TRUE"	
"774"	"arrêter"	"10755"	"-er"	"arrêtage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"776"	"arrêter"	"10755"	"-er"	"arrêt"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:43:49"	"TRUE"	
"67"	"accepter"	"10742"	"-er"	"acception"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"68"	"accepter"	"10742"	"-er"	"acceptation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:46:10"	"TRUE"	
"7606"	"former"	"10666"	"-er"	"forme"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"7608"	"former"	"10666"	"-er"	"formation"	"52206"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"7609"	"former"	"10666"	"-er"	"formateur"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:48:19"	"TRUE"	
"7610"	"former"	"10666"	"-er"	"formage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"11505"	"préciser"	"10315"	"-er"	"précision"	"3989"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:48:42"	"TRUE"	
"3242"	"contacter"	"10281"	"-er"	"contact"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:49:51"	"TRUE"	
"12379"	"relever"	"10259"	"-er"	"relevage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:50:29"	"TRUE"	
"12381"	"relever"	"10259"	"-er"	"relevé"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"6143"	"entrer"	"10244"	"-er"	"entrée"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:51:06"	"TRUE"	
"9342"	"limiter"	"10043"	"-er"	"limite"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9344"	"limiter"	"10043"	"-er"	"limitation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"8007"	"gérer"	"10008"	"-er"	"gestion"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:52:42"	"TRUE"	
"8008"	"gérer"	"10008"	"-er"	"gestionnaire"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:52:53"	"TRUE"	
"12196"	"rechercher"	"9980"	"-er"	"recherche"	"57068"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"6400"	"exprimer"	"9864"	"-er"	"expression"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 16:03:15"	"TRUE"	
"8949"	"intéresser"	"9828"	"-er"	"intéressement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:58:32"	"TRUE"	
"8950"	"intéresser"	"9828"	"-er"	"intérêt"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 16:21:19"	"TRUE"	
"793"	"articler"	"9826"	"-er"	"article"	"62646"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"13744"	"spécialiser"	"9746"	"-er"	"spécialisation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"6785"	"élever"	"9709"	"-er"	"élévation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:56:09"	"TRUE"	
"6787"	"élever"	"9709"	"-er"	"éleveur"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:57:32"	"TRUE"	
"6788"	"élever"	"9709"	"-er"	"élevage"	"2400"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"6789"	"élever"	"9709"	"-er"	"élève"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 11:57:52"	"TRUE"	
"15173"	"voter"	"9625"	"-er"	"vote"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"15174"	"voter"	"9625"	"-er"	"votation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"521"	"améliorer"	"9490"	"-er"	"amélioration"	"6212"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"14568"	"traiter"	"9411"	"-er"	"traité"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14570"	"traiter"	"9411"	"-er"	"traiteur"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:01:07"	"TRUE"	
"14571"	"traiter"	"9411"	"-er"	"traitement"	"16397"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"12971"	"réserver"	"9367"	"-er"	"réservation"	"2882"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"12973"	"réserver"	"9367"	"-er"	"réserve"	"5818"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"148"	"acheter"	"9301"	"-er"	"achat"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:02:51"	"TRUE"	
"10338"	"occuper"	"9263"	"-er"	"occupation"	"2419"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"10340"	"occuper"	"9263"	"-er"	"occupant"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:03:36"	"TRUE"	
"11623"	"priver"	"9236"	"-er"	"privation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:04:32"	"TRUE"	
"13583"	"signer"	"9193"	"-er"	"signeur"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:04:56"	"TRUE"	
"13584"	"signer"	"9193"	"-er"	"signe"	"6632"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"13585"	"signer"	"9193"	"-er"	"signation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:05:24"	"TRUE"	
"914"	"augmenter"	"9077"	"-er"	"augmentation"	"6243"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"13006"	"réunir"	"9023"	"-er"	"réunion"	"10734"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"8982"	"inviter"	"8928"	"-er"	"invitation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:07:04"	"TRUE"	
"8983"	"inviter"	"8928"	"-er"	"invité"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:07:23"	"TRUE"	
"8984"	"inviter"	"8928"	"-er"	"invite"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"8943"	"intervenir"	"8921"	"-er"	"intervention"	"12221"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"6011"	"enregistrer"	"8920"	"-er"	"enregistrement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:08:31"	"TRUE"	
"7892"	"garder"	"8914"	"-er"	"garde"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"7281"	"favoriser"	"8908"	"-er"	"favorisé"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:09:35"	"TRUE"	
"14390"	"tirer"	"8858"	"-er"	"tirade"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14391"	"tirer"	"8858"	"-er"	"tirement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14394"	"tirer"	"8858"	"-er"	"tir"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 17:05:16"	"TRUE"	
"14398"	"tirer"	"8858"	"-er"	"tirage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9644"	"marquer"	"8745"	"-er"	"marque"	"8615"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"9647"	"marquer"	"8745"	"-er"	"marquage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"4055"	"déclarer"	"8730"	"-er"	"déclaration"	"9470"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"13089"	"risquer"	"8698"	"-er"	"risque"	"17714"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"201"	"adopter"	"8690"	"-er"	"adoption"	"2726"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"14489"	"toucher"	"8660"	"-er"	"touche"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14437"	"tomber"	"8603"	"-er"	"tombée"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14248"	"tenter"	"8595"	"-er"	"tentation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14250"	"tenter"	"8595"	"-er"	"tentement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"249"	"afficher"	"8183"	"-er"	"affichage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-25 15:57:31"	"TRUE"	
"250"	"afficher"	"8183"	"-er"	"affiche"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"252"	"afficher"	"8183"	"-er"	"affichage"	"3277"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"3298"	"contribuer"	"8126"	"-er"	"contribution"	"6107"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"3204"	"conserver"	"8088"	"-er"	"conserve"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3206"	"conserver"	"8088"	"-er"	"conservation"	"3018"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"7388"	"figurer"	"8080"	"-er"	"figure"	"3908"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"7389"	"figurer"	"8080"	"-er"	"figuration"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14525"	"tourner"	"8011"	"-er"	"tournage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14529"	"tourner"	"8011"	"-er"	"tourne"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14531"	"tourner"	"8011"	"-er"	"tournée"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9564"	"manquer"	"8004"	"-er"	"manque"	"4283"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"9565"	"manquer"	"8004"	"-er"	"manquement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9989"	"monter"	"7984"	"-er"	"monture"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9991"	"monter"	"7984"	"-er"	"monte"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9993"	"monter"	"7984"	"-er"	"montée"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9994"	"monter"	"7984"	"-er"	"montage"	"3350"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"1004"	"autoriser"	"7877"	"-er"	"autorisation"	"6786"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"3228"	"constater"	"7862"	"-er"	"constatation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"8832"	"informer"	"7847"	"-er"	"information"	"60841"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"12497"	"renforcer"	"7720"	"-er"	"renforcement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"5116"	"déterminer"	"7714"	"-er"	"détermination"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"8732"	"importer"	"7671"	"-er"	"importation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3000028"	"importer"	"7671"	"-er"	"import"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 16:20:12"	"TRUE"	
"6282"	"estimer"	"7564"	"-er"	"estime"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"6283"	"estimer"	"7564"	"-er"	"estimation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3164"	"confirmer"	"7536"	"-er"	"confirmation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3000019"	"déposer"	"7524"	"-er"	"dépôt"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 15:48:47"	"TRUE"	
"4722"	"déposer"	"7524"	"-er"	"dépose"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 15:51:58"	"TRUE"	
"3000018"	"déposer"	"7524"	"-er"	"déposition"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 15:50:52"	"TRUE"	
"2809"	"classer"	"7497"	"-er"	"classe"	"19384"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"2812"	"classer"	"7497"	"-er"	"classement"	"4186"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"2813"	"classer"	"7497"	"-er"	"classage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3080"	"comporter"	"7289"	"-er"	"comportement"	"6894"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"3072"	"compléter"	"7156"	"-er"	"complétion"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"12461"	"remplacer"	"7098"	"-er"	"remplacement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"93"	"accorder"	"7031"	"-er"	"accord"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-25 15:55:52"	"TRUE"	
"95"	"accorder"	"7031"	"-er"	"accordage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-25 15:56:11"	"TRUE"	
"97"	"accorder"	"7031"	"-er"	"accordement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"99"	"accorder"	"7031"	"-er"	"accordage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"10259"	"nommer"	"6943"	"-er"	"nommage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3000037"	"nommer"	"6943"	"-er"	"nomination"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 16:33:41"	"TRUE"	
"10322"	"observer"	"6926"	"-er"	"observation"	"5735"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"6126"	"entraîner"	"6921"	"-er"	"entraînement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"7182"	"faciliter"	"6898"	"-er"	"facilitation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"7573"	"fonctionner"	"6879"	"-er"	"fonction"	"32710"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"7574"	"fonctionner"	"6879"	"-er"	"fonctionnement"	"11240"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"587"	"animer"	"6801"	"-er"	"animation"	"8435"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"11472"	"pratiquer"	"6761"	"-er"	"pratique"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"5018"	"désigner"	"6669"	"-er"	"désignation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3020"	"commander"	"6659"	"-er"	"commande"	"7984"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"3022"	"commander"	"6659"	"-er"	"commandement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"14257"	"terminer"	"6597"	"-er"	"terminage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"268"	"affirmer"	"6582"	"-er"	"affirmation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3480"	"couvrir"	"6581"	"-er"	"couvrement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"4819"	"dérouler"	"6581"	"-er"	"déroulement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"4820"	"dérouler"	"6581"	"-er"	"déroulage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"1025"	"avancer"	"6521"	"-er"	"avance"	"5298"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"1026"	"avancer"	"6521"	"-er"	"avancement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"1027"	"avancer"	"6521"	"-er"	"avancée"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9102"	"juger"	"6518"	"-er"	"juge"	"4366"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"3000030"	"juger"	"6518"	"-er"	"jugement"	"4366"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 16:23:41"	"TRUE"	
"5252"	"diffuser"	"6494"	"-er"	"diffusion"	"7759"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"14605"	"transformer"	"6485"	"-er"	"transformation"	"4833"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"688"	"apprécier"	"6401"	"-er"	"appréciation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"4656"	"dépasser"	"6336"	"-er"	"dépassement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"13719"	"souligner"	"6295"	"-er"	"soulignement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"13720"	"souligner"	"6295"	"-er"	"soulignage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"8550"	"hésiter"	"6256"	"-er"	"hésitation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"13534"	"sélectionner"	"6057"	"-er"	"sélection"	"7304"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"12349"	"regrouper"	"5973"	"-er"	"regroupement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3436"	"couper"	"5959"	"-er"	"coupage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3437"	"couper"	"5959"	"-er"	"coupure"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"3440"	"couper"	"5959"	"-er"	"coupe"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"15114"	"visiter"	"5919"	"-er"	"visitation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"15116"	"visiter"	"5919"	"-er"	"visite"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"30"	"aborder"	"5912"	"-er"	"abordage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"7170"	"évoluer"	"5908"	"-er"	"évolution"	"16279"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"13015"	"révéler"	"5887"	"-er"	"révélation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"1271"	"baser"	"5871"	"-er"	"base"	"25950"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"10194"	"nécessiter"	"5852"	"-er"	"nécessitation"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"515"	"amener"	"5818"	"-er"	"amenée"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"516"	"amener"	"5818"	"-er"	"amenage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"6665"	"écouter"	"5755"	"-er"	"écoute"	"3958"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"3000022"	"exposer"	"5599"	"-er"	"exposition"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 16:02:46"	"TRUE"	
"6397"	"exposer"	"5599"	"-er"	"exposé"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9760"	"mesurer"	"5583"	"-er"	"mesure"	"26832"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"9762"	"mesurer"	"5583"	"-er"	"mesurage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"9740"	"mentionner"	"5574"	"-er"	"mention"	"4319"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"15009"	"verser"	"5519"	"-er"	"verse"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"15011"	"verser"	"5519"	"-er"	"versement"	"2412"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"15015"	"verser"	"5519"	"-er"	"versade"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"7133"	"évaluer"	"5495"	"-er"	"évaluation"	"11885"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"2059"	"cacher"	"5494"	"-er"	"cache"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"7425"	"financer"	"5363"	"-er"	"financement"	"8821"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"2778"	"citer"	"5336"	"-er"	"citation"	"2676"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"9326"	"ligner"	"5309"	"-er"	"ligne"	"31631"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"5500"	"durer"	"5283"	"-er"	"durée"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"6766"	"élaborer"	"5265"	"-er"	"élaboration"	"4798"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"14823"	"tuer"	"5259"	"-er"	"tuerie"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-24 12:12:55"	"TRUE"	
"11887"	"raconter"	"5258"	"-er"	"racontage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"12695"	"retourner"	"5257"	"-er"	"retournement"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"12696"	"retourner"	"5257"	"-er"	"retournage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"12699"	"retourner"	"5257"	"-er"	"retourne"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"12529"	"rentrer"	"5236"	"-er"	"rentrée"	"4122"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"12530"	"rentrer"	"5236"	"-er"	"rentrage"	"0"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:32:42"	"TRUE"	
"7002"	"équiper"	"5222"	"-er"	"équipe"	"25552"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
"7003"	"équiper"	"5222"	"-er"	"équipement"	"9944"	"VN_AUTO:2013-07-02"	"AB"	"2013-07-23 18:34:52"	"TRUE"	
