#ID#	#ENTRY#	#ENTRY_POS#	#PARENT#	#PARENT_POS#	#ENTRY_SEM#	#PARENT_SEM#
3165	#nominal#	#ADJ#	#nominalité#	#N#	#propriété / RELATIONNEL#	#MESURE#
3166	#nucléaire#	#ADJ#	#nucléarité#	#N#	#propriété / RELATIONNEL#	#MERO3 / RELATION#
3167	#obsessionnel#	#ADJ#	#obsessionnalité#	#N#	#propriété#	#PROPRIETE / MERO3#
3168	#octogonal#	#ADJ#	#octogonalité#	#N#	#propriété#	#PROPRIETE#
3169	#omnidirectionnel#	#ADJ#	#omnidirectionnalité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3170	#oppositionnel#	#ADJ#	#oppositionnalité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3171	#optionnel#	#ADJ#	#optionnalité#	#N#	#propriété#	#PROPRIETE#
3172	#orchestral#	#ADJ#	#orchestralité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3173	#ornemental#	#ADJ#	#ornementalité#	#N#	#propriété#	#PROPRIETE#
3174	#paradoxal#	#ADJ#	#paradoxalité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3175	#paranormal#	#ADJ#	#paranormalité#	#N#	#propriété#	#PROPRIETE#
3176	#paraxial#	#ADJ#	#paraxialité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3177	#parental#	#ADJ#	#parentalité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3178	#paroxysmal#	#ADJ#	#paroxysmalité#	#N#	#propriété / RELATIONNEL#	#OCCURRENCE#
3179	#passionnel#	#ADJ#	#passionnalité#	#N#	#propriété#	#PROPRIETE#
3180	#patriarcal#	#ADJ#	#patriarcalité#	#N#	#propriété#	#PROPRIETE#
3181	#pendulaire#	#ADJ#	#pendularité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3182	#péninsulaire#	#ADJ#	#péninsularité#	#N#	#propriété#	#PROPRIETE#
3183	#pestilentiel#	#ADJ#	#pestilentialité#	#N#	#propriété#	#PROPRIETE#
3184	#pilaire#	#ADJ#	#pilarité#	#N#	#propriété / RELATIONNEL#	#MERO1#
3185	#planétaire#	#ADJ#	#planétarité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3186	#plurilatéral#	#ADJ#	#plurilatéralité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3187	#polygonal#	#ADJ#	#polygonalité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3188	#polymodal#	#ADJ#	#polymodalité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3189	#polynucléaire#	#ADJ#	#polynucléarité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3190	#pondéral#	#ADJ#	#pondéralité#	#N#	#RELATIONNEL#	#MESURE#
3191	#portuaire#	#ADJ#	#portuarité#	#N#	#propriété / RELATIONNEL#	#ACTIVITE#
3192	#préfrontal#	#ADJ#	#préfrontalité#	#N#	#RELATIONNEL#	#REL.SPATIALE#
3193	#processuel#	#ADJ#	#processualité#	#N#	#propriété#	#PROPRIETE#
3194	#professionnel#	#ADJ#	#professionnalité#	#N#	#propriété#	#PROPRIETE#
3195	#pronominal#	#ADJ#	#pronominalité#	#N#	#propriété#	#PROPRIETE#
3196	#propriétaire#	#ADJ#	#propriétarité#	#N#	#propriété#	#PROPRIETE#
3197	#psychosocial#	#ADJ#	#psychosocialité#	#N#	#propriété#	
3198	#pulsionnel#	#ADJ#	#pulsionnalité#	#N#	#propriété#	#PROPRIETE#
3199	#pyramidal#	#ADJ#	#pyramidalité#	#N#	#propriété#	#PROPRIETE#
3200	#quadridimensionnel#	#ADJ#	#quadridimensionnalité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3201	#quadripolaire#	#ADJ#	#quadripolarité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3202	#racial#	#ADJ#	#racialité#	#N#	#propriété / RELATIONNEL#	#MESURE#
3203	#radial#	#ADJ#	#radialité#	#N#	#RELATIONNEL#	#MESURE#
3204	#réactionnel#	#ADJ#	#réactionnalité#	#N#	#RELATIONNEL#	#RELATION#
3205	#récifal#	#ADJ#	#récifalité#	#N#	#RELATIONNEL#	#MESURE#
3206	#rectilinéaire#	#ADJ#	#rectilinéarité#	#N#	#propriété#	#PROPRIETE#
3207	#interrégional#	#ADJ#	#interrégionalité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3208	#réglementaire#	#ADJ#	#réglementarité#	#N#	#propriété#	#PROPRIETE#
3209	#relationnel#	#ADJ#	#relationnalité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3210	#résidentiel#	#ADJ#	#résidentialité#	#N#	#propriété / RELATIONNEL#	#MERO1#
3211	#rituel#	#ADJ#	#ritualité#	#N#	#propriété#	#PROPRIETE#
3212	#royal#	#ADJ#	#royalité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3213	#sagittal#	#ADJ#	#sagittalité#	#N#	#propriété#	#PROPRIETE#
3214	#salutaire#	#ADJ#	#salutarité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3215	#sanguinaire#	#ADJ#	#sanguinarité#	#N#	#propriété#	#PROPRIETE#
3216	#sanitaire#	#ADJ#	#sanitarité#	#N#	#RELATIONNEL#	#RELATION#
3217	#scalaire#	#ADJ#	#scalarité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3218	#sculptural#	#ADJ#	#sculpturalité#	#N#	#propriété#	#PROPRIETE#
3219	#sectaire#	#ADJ#	#sectarité#	#N#	#propriété / RELATIONNEL#	#MESURE#
3220	#sectoriel#	#ADJ#	#sectorialité#	#N#	#RELATIONNEL#	#RELATION#
3221	#segmentaire#	#ADJ#	#segmentarité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3222	#semestriel#	#ADJ#	#semestrialité#	#N#	#?#	#OCCURRENCE#
3223	#sensationnel#	#ADJ#	#sensationnalité#	#N#	#propriété#	#OCCURRENCE#
3224	#séquentiel#	#ADJ#	#séquentialité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3225	#sidéral#	#ADJ#	#sidéralité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3226	#sororal#	#ADJ#	#sororalité#	#N#	#RELATIONNEL#	#RELATION#
3227	#spiral#	#ADJ#	#spiralité#	#N#	#propriété#	#PROPRIETE#
3228	#stadial#	#ADJ#	#stadialité#	#N#	#RELATIONNEL#	#RELATION#
3229	#stellaire#	#ADJ#	#stellarité#	#N#	#RELATIONNEL#	#RELATION#
3230	#structurel#	#ADJ#	#structuralité#	#N#	#propriété / RELATIONNEL#	#MERO1#
3231	#sublétal#	#ADJ#	#sublétalité#	#N#	#propriété / RELATIONNEL#	#TAUX#
3232	#sublingual#	#ADJ#	#sublingualité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3233	#subnormal#	#ADJ#	#subnormalité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3234	#subventionnel#	#ADJ#	#subventionnalité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3235	#suicidal#	#ADJ#	#suicidalité#	#N#	#?#	#TAUX#
3236	#suicidaire#	#ADJ#	#suicidarité#	#N#	#propriété#	#PROPRIETE#
3237	#supernaturel#	#ADJ#	#supernaturalité#	#N#	#propriété#	#PROPRIETE#
3238	#supranaturel#	#ADJ#	#supranaturalité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3239	#supranormal#	#ADJ#	#supranormalité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3240	#suprasegmental#	#ADJ#	#suprasegmentalité#	#N#	#propriété#	#PROPRIETE#
3241	#surnuméraire#	#ADJ#	#surnumérarité#	#N#	#propriété#	#PROPRIETE#
3242	#syndical#	#ADJ#	#syndicalité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3243	#tabulaire#	#ADJ#	#tabularité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3244	#tentaculaire#	#ADJ#	#tentacularité#	#N#	#propriété#	#PROPRIETE#
3245	#terminal#	#ADJ#	#terminalité#	#N#	#propriété#	#PROPRIETE#
3246	#tétrapolaire#	#ADJ#	#tétrapolarité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3247	#textuel#	#ADJ#	#texualité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3248	#tombal#	#ADJ#	#tombalité#	#N#	#RELATIONNEL#	#RELATION#
3249	#torrentiel#	#ADJ#	#torrentialité#	#N#	#propriété / RELATIONNEL#	#MESURE#
3250	#totalitaire#	#ADJ#	#totalitarité#	#N#	#propriété#	#PROPRIETE#
3251	#traditionnel#	#ADJ#	#traditionnalité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3252	#transactionnel#	#ADJ#	#transactionnalité#	#N#	#propriété#	#PROPRIETE#
3253	#transcontinental#	#ADJ#	#transcontinentalité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3254	#transculturel#	#ADJ#	#transculturalité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3255	#transitionnel#	#ADJ#	#transitionnalité#	#N#	#RELATIONNEL#	#RELATION#
3256	#transnational#	#ADJ#	#transnationalité#	#N#	#propriété / RELATIONNEL#	#REL.SPATIALE#
3257	#tribal#	#ADJ#	#tribalité#	#N#	#identité#	#APPARTENANCE#
3258	#tricontinental#	#ADJ#	#tricontinentalité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3259	#trilatéral#	#ADJ#	#trilatéralité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3260	#tubulaire#	#ADJ#	#tubularité#	#N#	#propriété / RELATIONNEL#	#MERO3#
3261	#unicellulaire#	#ADJ#	#unicellularité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3262	#unidimensionnel#	#ADJ#	#unidimensionnalité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3263	#unidirectionnel#	#ADJ#	#unidirectionnalité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3264	#unimodal#	#ADJ#	#unimodalité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3265	#vaginal#	#ADJ#	#vaginalité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3266	#vasculaire#	#ADJ#	#vascularité#	#N#	#RELATIONNEL#	#RELATION#
3267	#véhiculaire#	#ADJ#	#véhicularité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3268	#vélaire#	#ADJ#	#vélarité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3269	#ventral#	#ADJ#	#ventralité#	#N#	#propriété / RELATIONNEL#	#MERO1#
3270	#vésiculaire#	#ADJ#	#vésicularité#	#N#	#RELATIONNEL#	#MESURE#
3271	#vespéral#	#ADJ#	#vespéralité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3272	#vestimentaire#	#ADJ#	#vestimentarité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3273	#virginal#	#ADJ#	#virginalité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3274	#viscéral#	#ADJ#	#viscéralité#	#N#	#propriété / RELATIONNEL#	#PROPRIETE#
3275	#volontaire#	#ADJ#	#volontarité#	#N#	#propriété#	#PROPRIETE#
3276	#cybercriminel#	#ADJ#	#cybercriminalité#	#N#	#propriété / RELATIONNEL#	#RELATION#
3277	#aborigène#	#ADJ#	#aborigénité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3278	#abrupt#	#ADJ#	#abruptité#	#N#	#physique / attitude#	#PROPRIETE#
3279	#abstrus#	#ADJ#	#abstrusité#	#N#	#évaluatif#	#PROPRIETE#
3280	#abyssin#	#ADJ#	#abyssinité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3281	#acidulé#	#ADJ#	#acidulité#	#N#	#évaluatif#	#PROPRIETE#
3282	#acéphale#	#ADJ#	#acéphalité#	#N#	#propriété#	#PROPRIETE / MERO6#
3283	#acéré#	#ADJ#	#acérité#	#N#	#propriété#	#PROPRIETE#
3284	#ad hoc#	#ADJ#	#ad hocité#	#N#	#propriété#	#PROPRIETE#
3285	#adamantin#	#ADJ#	#adamantinité#	#N#	#RELATIONNEL#	#PROPRIETE / RELATION#
3286	#adelphe#	#ADJ#	#adelphité#	#N#	#propriété#	#PROPRIETE#
3287	#adulte#	#ADJ#	#adultité#	#N#	#physique / attitude#	#PROPRIETE#
3288	#adultère#	#ADJ#	#adultérité#	#N#	#propriété#	#PROPRIETE#
3289	#adventice#	#ADJ#	#adventicité#	#N#	#propriété#	#PROPRIETE#
3290	#affairé#	#ADJ#	#affairité#	#N#	#état#	#PROPRIETE#
3291	#affamé#	#ADJ#	#affamité#	#N#	#physique#	#PROPRIETE#
3292	#afghan#	#ADJ#	#afghanité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3293	#afro-latin#	#ADJ#	#afro-latinité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3294	#agricole#	#ADJ#	#agricolité#	#N#	#propriété#	#MESURE#
3295	#albinos#	#ADJ#	#albinosité#	#N#	#physique#	#PROPRIETE#
3296	#alexandrin#	#ADJ#	#alexandrinité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3297	#algérois#	#ADJ#	#algéroisité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3298	#alien#	#ADJ#	#aliénité#	#N#	#propriété#	#PROPRIETE#
3299	#alkalin#	#ADJ#	#alkalinité#	#N#	#propriété#	#TAUX#
3300	#allemand#	#ADJ#	#allemandité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3301	#allergène#	#ADJ#	#allergénité#	#N#	#propriété#	#PROPRIETE#
3302	#allochtone#	#ADJ#	#allochtonité#	#N#	#propriété#	#PROPRIETE#
3303	#allogène#	#ADJ#	#allogénité#	#N#	#propriété#	#PROPRIETE#
3304	#allègre#	#ADJ#	#allégrité#	#N#	#psychologique / attitude#	#PROPRIETE#
3305	#alpin#	#ADJ#	#alpinité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3306	#andin#	#ADJ#	#andinité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3307	#androgyne#	#ADJ#	#androgynité#	#N#	#physique#	#PROPRIETE#
3308	#androgène#	#ADJ#	#androgénité#	#N#	#propriété#	#PROPRIETE#
3309	#anglican#	#ADJ#	#anglicanité#	#N#	#idéologique#	#PROPRIETE / LIEU#
3310	#anglo-saxon#	#ADJ#	#anglo-saxonité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3311	#anglophone#	#ADJ#	#anglophonité#	#N#	#propriété#	#PROPRIETE#
3312	#anodin#	#ADJ#	#anodinité#	#N#	#évaluatif#	#PROPRIETE#
3313	#anthropomorphe#	#ADJ#	#anthropomorphité#	#N#	#physique#	#PROPRIETE#
3314	#antillais#	#ADJ#	#antillaisité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3315	#antipode#	#ADJ#	#antipodité#	#N#	#propriété#	#PROPRIETE#
3316	#anxiogène#	#ADJ#	#anxiogénité#	#N#	#propriété#	#PROPRIETE#
3317	#anémié#	#ADJ#	#anémité#	#N#	#physique#	#PROPRIETE#
3318	#apatride#	#ADJ#	#apatridité#	#N#	#identité#	#PROPRIETE#
3319	#aphone#	#ADJ#	#aphonité#	#N#	#physique#	#PROPRIETE#
3320	#arabophone#	#ADJ#	#arabophonité#	#N#	#propriété#	#PROPRIETE#
3321	#aristocrate#	#ADJ#	#aristocratité#	#N#	#identité#	#PROPRIETE#
3322	#ariégeois#	#ADJ#	#ariégeoisité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3323	#arriéré#	#ADJ#	#arriérité#	#N#	#évaluatif#	#PROPRIETE#
3324	#aryen#	#ADJ#	#aryenité#	#N#	#ethnique #	#PROPRIETE#
3325	#ashkénaze#	#ADJ#	#ashkénazité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3326	#asiatique#	#ADJ#	#asiatité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3327	#asservi#	#ADJ#	#asservité#	#N#	#état#	#PROPRIETE#
3328	#assourdi#	#ADJ#	#assourdité#	#N#	#propriété#	#PROPRIETE#
3329	#assuré#	#ADJ#	#assurité#	#N#	#propriété#	#PROPRIETE#
3330	#asynchrone#	#ADJ#	#asynchronité#	#N#	#physique#	#PROPRIETE#
3331	#athé#	#ADJ#	#athéité#	#N#	#idéologique#	#PROPRIETE / APPARTENANCE#
3332	#atlante#	#ADJ#	#atlantité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3333	#atone#	#ADJ#	#atonité#	#N#	#physique#	#PROPRIETE#
3334	#auburn#	#ADJ#	#auburnité#	#N#	#couleur#	#COULEUR#
3335	#autochtone#	#ADJ#	#autochtonité#	#N#	#propriété#	#PROPRIETE#
3336	#autocéphale#	#ADJ#	#autocéphalité#	#N#	#propriété#	#PROPRIETE#
3337	#autodidacte#	#ADJ#	#autodidactité#	#N#	#attitude#	#PROPRIETE#
3338	#autofertile#	#ADJ#	#autofertilité#	#N#	#propriété#	#PROPRIETE#
3339	#autonome#	#ADJ#	#autonomité#	#N#	#propriété / attitude#	#PROPRIETE#
3340	#avare#	#ADJ#	#avarité#	#N#	#attitude#	#PROPRIETE#
3341	#aveugle#	#ADJ#	#aveuglité#	#N#	#physique#	#PROPRIETE#
3342	#aztèque#	#ADJ#	#aztéquité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3343	#azuré#	#ADJ#	#azurité#	#N#	#chromatique#	#PROPRIETE#
3344	#aériforme#	#ADJ#	#aériformité#	#N#	#propriété#	#PROPRIETE#
3345	#baba#	#ADJ#	#babaité#	#N#	#état#	#PROPRIETE#
3346	#balaize#	#ADJ#	#balaisité#	#N#	#attitude / évaluatif#	#PROPRIETE#
3347	#bambara#	#ADJ#	#bambaraité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3348	#banlieusard#	#ADJ#	#banlieusardité#	#N#	#identité#	#PROPRIETE#
3349	#bantou#	#ADJ#	#bantouité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3350	#barbare#	#ADJ#	#barbarité#	#N#	#ethnique #	#PROPRIETE#
3351	#baroque#	#ADJ#	#baroquité#	#N#	#propriété#	#PROPRIETE#
3352	#basque#	#ADJ#	#basquité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3353	#bavard#	#ADJ#	#bavardité#	#N#	#attitude#	#PROPRIETE#
3354	#bavarois#	#ADJ#	#bavaroisité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3355	#béat#	#ADJ#	#beatité#	#N#	#psychologique / attitude#	#PROPRIETE#
3356	#belge#	#ADJ#	#belgité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE#
3357	#bengali#	#ADJ#	#bengalité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3358	#beur#	#ADJ#	#beurrité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE#
3359	#bicolore#	#ADJ#	#bicolorité#	#N#	#physique#	#PROPRIETE#
3360	#biconcave#	#ADJ#	#biconcavité#	#N#	#physique#	#PROPRIETE#
3361	#biconvexe#	#ADJ#	#biconvexité#	#N#	#physique#	#PROPRIETE#
3362	#bicorne#	#ADJ#	#bicornité#	#N#	#physique#	#QUANTIFICATION#
3363	#bigame#	#ADJ#	#bigamité#	#N#	#propriété#	#PROPRIETE#
3364	#bilabial#	#ADJ#	#bilabialité#	#N#	#propriété / RELATIONNEL#	#QUANTIFICATION#
3365	#bilingue#	#ADJ#	#bilinguité#	#N#	#propriété#	#QUANTIFICATION#
3366	#bipare#	#ADJ#	#biparité#	#N#	#propriété#	#QUANTIFICATION#
3367	#bipède#	#ADJ#	#bipédité#	#N#	#propriété#	#PROPRIETE#
3368	#birman#	#ADJ#	#birmanité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3369	#biscornu#	#ADJ#	#biscornuité#	#N#	#physique#	#PROPRIETE#
3370	#bissextil#	#ADJ#	#bissextilité#	#N#	#propriété#	#PROPRIETE#
3371	#bizarre#	#ADJ#	#bizarrité#	#N#	#évaluatif#	#PROPRIETE#
3372	#bizarroïde#	#ADJ#	#bizarroïdité#	#N#	#propriété#	#PROPRIETE#
3373	#blafard#	#ADJ#	#blafardité#	#N#	#chromatique#	#PROPRIETE#
3374	#blanc#	#ADJ#	#blanchité#	#N#	#couleur / ethnique#	#PROPRIETE / APPARTENANCE#
3375	#blondasse#	#ADJ#	#blondassité#	#N#	#chromatique#	#PROPRIETE / ATTITUDE#
3376	#blond#	#ADJ#	#blondité#	#N#	#couleur#	#COULEUR#
3377	#blondin#	#ADJ#	#blondinité#	#N#	#chromatique#	#ATTITUDE#
3378	#bonasse#	#ADJ#	#bonassité#	#N#	#physique / attitude#	#PROPRIETE#
3379	#borgne#	#ADJ#	#borgnité#	#N#	#physique#	#PROPRIETE#
3380	#bourgeois#	#ADJ#	#bourgeoisité#	#N#	#identité#	#PROPRIETE#
3381	#bourguignon#	#ADJ#	#bourguignonité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE#
3382	#bovin#	#ADJ#	#bovinité#	#N#	#propriété#	#PROPRIETE#
3383	#branché#	#ADJ#	#branchité#	#N#	#attitude#	#PROPRIETE#
3384	#branquignole#	#ADJ#	#branquignolité#	#N#	#attitude#	#PROPRIETE#
3385	#brave#	#ADJ#	#bravité#	#N#	#attitude#	#PROPRIETE#
3386	#british#	#ADJ#	#britishité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3387	#brun#	#ADJ#	#brunité#	#N#	#couleur#	#COULEUR#
3388	#brusque#	#ADJ#	#brusquité#	#N#	#physique / attitude#	#PROPRIETE#
3389	#brute#	#ADJ#	#brutité#	#N#	#attitude#	#PROPRIETE#
3390	#bulgare#	#ADJ#	#bulgarité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3391	#byzantin#	#ADJ#	#byzantinité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3392	#bâtard#	#ADJ#	#bâtardité#	#N#	#propriété / attitude#	#PROPRIETE#
3393	#bédouin#	#ADJ#	#bédouinité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3394	#bénévole#	#ADJ#	#bénévolité#	#N#	#propriété#	#PROPRIETE#
3395	#bétonné#	#ADJ#	#bétonnité#	#N#	#physique#	#PROPRIETE#
3396	#bêtasse#	#ADJ#	#bêtassité#	#N#	#attitude#	#PROPRIETE#
3397	#cagnard#	#ADJ#	#cagnardité#	#N#	#attitude#	#ATTITUDE#
3398	#callipyge#	#ADJ#	#callipygité#	#N#	#physique#	#PROPRIETE#
3399	#camerounais#	#ADJ#	#camerounaisité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3400	#cancérigène#	#ADJ#	#cancérigénité#	#N#	#propriété#	#RELATION#
3401	#candide#	#ADJ#	#candité#	#N#	#attitude#	#PROPRIETE#
3402	#candide#	#ADJ#	#candidité#	#N#	#attitude#	#PROPRIETE#
3403	#canin#	#ADJ#	#caninité#	#N#	#attitude#	#PROPRIETE#
3404	#carmin#	#ADJ#	#carminité#	#N#	#chromatique#	#PROPRIETE#
3405	#carnivore#	#ADJ#	#carnivorité#	#N#	#propriété#	#PROPRIETE#
3406	#carthaginois#	#ADJ#	#carthaginoisité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3407	#casher#	#ADJ#	#casherité#	#N#	#propriété#	#PROPRIETE#
3408	#casse-gueule#	#ADJ#	#casse-gueulité#	#N#	#évaluatif#	#PROPRIETE#
3409	#castillan#	#ADJ#	#castillanité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3410	#catastrophique#	#ADJ#	#catastrophité#	#N#	#évaluatif#	#PROPRIETE#
3411	#celte#	#ADJ#	#celtité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE / OCCURRENCE#
3412	#centrifuge#	#ADJ#	#centrifugité#	#N#	#propriété#	#PROPRIETE#
3413	#chafouin#	#ADJ#	#chafouinité#	#N#	#attitude#	#PROPRIETE#
3414	#chagriné#	#ADJ#	#chagrinité#	#N#	#psychologique#	#PROPRIETE#
3415	#chamarré#	#ADJ#	#chamarrité#	#N#	#propriété#	#PROPRIETE#
3416	#chaste#	#ADJ#	#chastité#	#N#	#propriété#	#PROPRIETE#
3417	#chauve#	#ADJ#	#chauvité#	#N#	#physique#	#PROPRIETE#
3418	#chauvin#	#ADJ#	#chauvinité#	#N#	#attitude#	#PROPRIETE#
3419	#cheap#	#ADJ#	#cheapité#	#N#	#évaluatif#	#PROPRIETE#
3420	#chevalin#	#ADJ#	#chevalinité#	#N#	#propriété#	#PROPRIETE#
3421	#chinois#	#ADJ#	#chinoisité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3422	#chleuh#	#ADJ#	#chleuhité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3423	#cinglé#	#ADJ#	#cinglité#	#N#	#attitude#	#PROPRIETE#
3424	#cinéphile#	#ADJ#	#cinéphilité#	#N#	#attitude#	#PROPRIETE#
3425	#circonflexe#	#ADJ#	#circonflexité#	#N#	#propriété#	#PROPRIETE#
3426	#citrin#	#ADJ#	#citrinité#	#N#	#chromatique#	#PROPRIETE#
3427	#clair#	#ADJ#	#clairité#	#N#	#chromatique#	#PROPRIETE#
3428	#classe#	#ADJ#	#classité#	#N#	#attitude#	#PROPRIETE#
3429	#clean#	#ADJ#	#cleanité#	#N#	#physique / attitude#	#PROPRIETE#
3430	#cocasse#	#ADJ#	#cocassité#	#N#	#attitude#	#PROPRIETE#
3431	#cocu#	#ADJ#	#cocuité#	#N#	#propriété#	#PROPRIETE#
3432	#coincé#	#ADJ#	#coincité#	#N#	#attitude#	#PROPRIETE#
3433	#coloré#	#ADJ#	#colorité#	#N#	#physique#	#PROPRIETE#
3434	#compact#	#ADJ#	#compactité#	#N#	#physique#	#PROPRIETE#
3435	#complet#	#ADJ#	#completité#	#N#	#état#	#PROPRIETE#
3436	#comtois#	#ADJ#	#comtoisité#	#N#	#ethnique #	#PROPRIETE / APPARTENANCE#
3437	#conard#	#ADJ#	#conardité#	#N#	#attitude / évaluatif#	#PROPRIETE#
3438	#concierge#	#ADJ#	#conciergité#	#N#	#propriété#	#PROPRIETE#
3439	#concis#	#ADJ#	#concisité#	#N#	#évaluatif#	#PROPRIETE#
3440	#condensé#	#ADJ#	#condensité#	#N#	#évaluatif#	#PROPRIETE#
3441	#congénère#	#ADJ#	#congénérité#	#N#	#propriété#	#PROPRIETE#
3442	#connard#	#ADJ#	#connardité#	#N#	#attitude#	#PROPRIETE#
3443	#con#	#ADJ#	#connité#	#N#	#attitude#	#PROPRIETE#
3444	#constitutif#	#ADJ#	#constitutivité#	#N#	#propriété#	#PROPRIETE#
3445	#contre-nature#	#ADJ#	#contre-naturité#	#N#	#propriété#	#PROPRIETE#
3446	#controversé#	#ADJ#	#controversité#	#N#	#évaluatif#	#PROPRIETE#
3447	#cool#	#ADJ#	#coolité#	#N#	#attitude#	#PROPRIETE#
3448	#coquin#	#ADJ#	#coquinité#	#N#	#attitude#	#PROPRIETE#
3449	#correct#	#ADJ#	#correctité#	#N#	#physique / attitude#	#PROPRIETE#
3450	#cosmopolite#	#ADJ#	#cosmopolitité#	#N#	#propriété#	#PROPRIETE#
3451	#costaud#	#ADJ#	#costaudité#	#N#	#physique#	#PROPRIETE#
3452	#court#	#ADJ#	#courtité#	#N#	#physique#	#PROPRIETE#
3453	#craignosse#	#ADJ#	#craignosité#	#N#	#évaluatif#	#PROPRIETE#
